Unnamed: 0,Source,Target
50458,'You will see if what you are on the 8th page and what you are doing is enough to meet what is required.','ካብ 8ይ ገጽ ዝቐጸለ ዘለካን ትገብሮን ነቲ ክትቅምሮ ዝድለ ዘሎ ኣብ ምርካብ እኹል ድዩ ኣይኰነን ክትርኢ ኢኻ።'
60387,'But the French government has said that the destruction of the camp is once and for all.','እንተኾነ መንግስቲ ፈረንሳ፡ ምዕናው ናይ’ቲ መዓስከር ሓንሳብን ንሓዋሩን ምዃኑ’ዩ ዝገልጽ ዘሎ።'
91263,"'Two girls and one son, but the boy was injured at a young age.'",'ክልተ ኣዋልድን ሓደ ወድን’ኳ እንተወለዱ፡ እቲ ወዲ ኣብ ንኡስ ዕድሚኡ ተጐዲኡ።'
94263,"'The good things you contribute to in your society, in turn, make you feel good.'",'ኣብ ሕብረተሰብካ እተበርክቶ ዝዀነ ጽቡቕ ነገር፡ በዚ ኢሉ በቲ ተመሊሱ ንዓኻ እዩ ዘርብሓካ።'
55251,"'My good friend! ""She looked at her friend and roasted.'",'ሓቀይ ምሽ መሓዛይ!?” ናብ መሓዝኣ ጠመተት ዘቢባ።'
20190,"'Son of man, set thy face against mount Seir, and prophesy against it,'",'ኣታ ወዲ ሰብ፣ ገጽካ ናብ ከረን ሳዒር ኣብል ተነበየሉ ኸኣ፣'
25444,"'Pilate therefore said unto him, Art thou a king then? Jesus answered, Thou sayest that I am a king. To this end was I born, and for this cause came I into the world, that I should bear witness unto the truth. Every one that is of the truth heareth my voice.'",'ጲላጦስ ድማ፥ እምብኣርከስ ንስኻ ንጉስ ኢኻ፡ በሎ። የሱስ ከኣ፥ ንጉስ ምዃነይሲ ንስኻ እኳ ትብል አሎኻ። ኣነ ብሓቂ ኽምስክር፡ ምእንትዚ ተወለድኩ፡ ምእንትዚውን እየ ናብ ዓለም ዝመጻእኩ። ካብ ሓቂ ዝኰነ ኵሉ ኸኣ ድምጸይ ይሰምዕ እዩ፡ ኢሉ መለሰ።'
71380,'He also knows what to tell when he is equal day and night.','ለይትን መዓልትን ማዕረ ዝዀነሉ ግዜ’ውን እንታይ ከም ዝሕብር ይፈልጥ።'
69076,'Jason is currently teaching at major universities in the US and Europe with a high salary scale.','ጀሶን ኣብ’ዚ እዋን፡ ኣብ ዓበይቲ ዩኒቨርሲታት ኣመሪካን ኤውሮጳን ብልዑል ደሞዝ ስነ-ቍጽሪ ኣብ ምምሃር ይርከብ።'
30902,"'In large part, different materials - such as soap, omo, lily and shampoo - create a lot of birds.'",'ብዓቢኡ ዝተፈላለዩ መጸራረዪ ጥረ ነገራት - ከም ሳሙና፡ ኦሞ፡ ሊሊን ሻምፖን ዝኣመሰሉ - ብዙሕ ዓፍራ ይፈጥሩ።'
30912,"'They were given the chance to see the open sky and look around at the city of Venus, so the Duchy of Rome was relief.'",'ክፉት ሰማይ ክርእዩን ንኸተማ ቬኑስ ግልጽ ኢሎም ክጥምቱን ዕድል ይረኽቡ ስለ ዝነበሩ’ዮም ድንድል ሩፍታ ኢሎሞ።'
44735,"'Oh! No one else will see it, no one will read it.'",'ኦ! ኦ! ካልእ ሰብ ክርእዮ ኣየፍቅደሉን’የ፣ ዋላ ሓደ ዘንብቦ የለን።'
10438,"'And certain of them had the charge of the ministering vessels, that they should bring them in and out by tale.'",'ገሊኣቶም ኣብ ልዕሊ እቲ ኣቓሑ ኣገልግሎትሲ ሰብ መዙ ነበሩ እሞ፡ ቈጺሮም የእትውዎ፡ ቈጺሮም ከኣ የውጽእዎ ነበሩ።'
83473,"'Ok, continue? ""Realizing that he was moving on to the main issue, I set the stage for the story to continue.'",'“ሕራይ ቀጽል?” ናብቲ ቀንዲ ጉዳይ ይሰግር ከምዘሎ ብምግንዛብ፡ እቲ ዛንታ ክቕጽለለይ ባይታ ኣጣጣሕኩሉ።'
81313,"'Perhaps to argue with more facts, you can explore 'grammar books' that are yet to be published.'",'ምናልባት፡ ዝያዳ ብጭብጥታት ንምምጓት፡ ዛጊት ንሕትመት ዝበቕዑ ‘መጻሕፍቲ ሰዋስው’ ብላህመቱ ምድህሳስ ይክኣል’ዩ።'
29153,"'And I beheld another beast coming up out of the earth; and he had two horns like a lamb, and he spake as a dragon.'",'ሓደ ኻልእ ኣራዊትውን ካብ ምድሪ ኺወጽእ ከሎ ርኤኹ። ናይ ገንሸል ዚመስል ክልተ ቐርኒውን አለዎ። ከም ገበል ከኣ እዩ ዚዛረብ።'
32784,'Among them: Abraham Lincoln was elected to the House in 1846.','ገለ ካብኡ፣ -ኣብርሃም ሊንከን ኣብ 1846 ንባይቶ ተመሪጹ።'
30330,'People','ህዝቢ'
6574,"'Then the men of Israel said unto Gideon, Rule thou over us, both thou, and thy son, and thy son's son also: for thou hast delivered us from the hand of Midian.'",'ሽዑ ሰብ እስራኤል ንጊዴዎን፡ ካብ ኢድ ሚድያን ኣድሒንካና ኢኻ እሞ፡ ንስኻን ወድኻን ወዲ ወድኻን ግዝኡና፡ በልዎ።'
26813,"'For whatsoever things were written aforetime were written for our learning, that we through patience and comfort of the scriptures might have hope.'",'ብትዕግስትን ብምጽንናዕ ጽሑፋትን ተስፋ ምእንቲ ኪዀነልና፡ እቲ ቐደም እተጻሕፈ ዘበለ ዂሉ ንምህሮና እዩ እተጻሕፈ። 5-'
21669,"'And now, I pray you, consider from this day and upward, from before a stone was laid upon a stone in the temple of the LORD:'",'ሕጂ ኸኣ ኣብ መቕደስ እግዚኣብሄር እምኒ ኣብ ልዕሊ እምኒ ኸይተነብረ ዀታ ካብዛ መዓልቲ እዚኣ ኽሳዕ ቀደም ዝዀነ ሕሰቡ።'
22268,"'Then began he to upbraid the cities wherein most of his mighty works were done, because they repented not:'",'ድሕርዚ የሱስ ነተን ብዙሕ ሓይሊ ዝገበረለን ከተማታት ስለ ዘይተነሰሐ ኺነቕፈን ጀመረ፡'
32889,"'New Eritrea, 3 February 2016 - Page 6, page 6, discography, Translated by Shirley Jackson, and Into the Interior of their sister Job.'",'﻿ሓዳስ ኤርትራ 3 ለካቲት 2016 - ገጽ 6 መዘንግዕ ድርሰት ብሺርሊ ጃክሰን ትርጉም ብሃብቶም እዮብ ንውሽጢ እናኣተወ።'
14910,"'Among the gods there is none like unto thee, O Lord; neither are there any works like unto thy works.'",'ዎ እግዚኣብሄር፣ ካብ ኣማልኽቲ ዚመስለካ የልቦን፣ ከም ግብርታትካውን ከቶ የልቦን።'
51333,'Solome has been established as a beauty school for a year.','ሶሎሜ ቤት ትምህርቲ ስነ- ጽባቐ፡ ካብ እትምስረት ሓደ ዓመት ኣቝጺራ ኣላ።'
10431,'And Zechariah the son of Meshelemiah was porter of the door of the tabernacle of the congregation.','ዘካርያስ ወዲ መሸለምያ ሓላው ኣፍ ደገ ድንኳን ምርኻብ ነበረ።'
5652,"'And Moses came and spake all the words of this song in the ears of the people, he, and Hoshea the son of Nun.'",'ሙሴ ድማ፣ ንሱ ምስ እያሱ ወዲ ነዌ፣ መጺኡ ኣብ እዝኒ እቲ ህዝቢ ዅሉ ቓላት እዚ መዝሙር እዚ ተዛረበ።'
52905,"'Judith should be your assistant, not your house.'",'ዮዲት ከም ሓጋዚትካ እምበር ከም ገዛኢትካ ክትቈጽራ የብልካን።'
63526,'The experts have found that pregnant women who are infected have children whose brain is not developed properly.','በቲ ሕማም ዝተለኽፋ ነፍሰ-ጾራት ሓንጎሎም ብግቡእ ዘይማዕበሉ ህጻናት ከምዝወልዳ’ዮም እቶም ክኢላታት ዘረድኡ።'
76405,"'If this person buys the land, it will cause us more pain than the women were holding.'",'“እዚ ሰብ’ዚ ነቲ መሬት እንድሕር ገዚእዎ፡ ካብቲ እተን ሰበይቲ ሒዘንኦ ዝነበራ ግዜ ንላዕሊ ከሳቕየና እዩ።'
58494,"'If you do not, the PM may make decisions where you are not.'",'እንተዘይቀሪብካ ግን ቤ/ፍ ኣብ ዘየለኻሉ ውሳነ ክህብ ይኽእል እዩ።'
33517,'5. The Sembel Society is not obliged to make a bid for a better alternative.','5. ማሕበር ደምበ ሰምበል ዝሓሸ ኣማራጺ እንተረኺቡ በዚ ጨረታ ኣይግደድን እዩ።'
30747,"'I 'm a little better than my heart, but I have a huge hell that 's not yet filled.'",'ካብ ልበይ ብቕሩብ ዝሓይሽ’ኳ እንተኾንኩ፡ ገና ዘይተመለአ ገዚፍ ሃጋፍ ግና ኣለኒ።'
47851,"'After a long chat, we understood that he wanted another house for us and then we separated.'",'ነዊሕ ድሕሪ ምዕላልና ምስ ደላላይ ካልእ ገዛ ኽደልየልና ተረዳዲእና ብቘጸራ ተፈላለና።'
38747,'The ultimate standard is our ability to endure.','እቲ ቀንዲ መዐቀኒ ከኣ ናይ ምጽዋር ዓቕምና እዩ።'
10605,"'And Zechariah, and Aziel, and Shemiramoth, and Jehiel, and Unni, and Eliab, and Maaseiah, and Benaiah, with psalteries on Alamoth;'",'ዘካርያስን ዓዚኤልን ሸሚራሞትን የሒኤልን ዑኒን ኤሊኣብን ማዓሰያን በናያን ከኣ ብመሰንቆ ንዓለሞት።'
52814,'City owners are strengthened by new players and trainers each summer for the next campaign.','ወነንቲ ሲቲ ኣብ ነፍሲ ወከፍ ክረምቲ ብዝቕጽል ወፍሪ፡ ሲቲ ብሓደስቲ ተጻወትቲን ኣሰልጠንቲን እናደልደለት’ያ።'
8979,'So Israel rebelled against the house of David unto this day.','በዚ ኸምዚ እስራኤል ካብ ቤት ዳዊት ክሳዕ ሎሚ ዐልዮም ኣለዉ።'
7084,"'And the priest's custom with the people was, that, when any man offered sacrifice, the priest's servant came, while the flesh was in seething, with a fleshhook of three teeth in his hand;'",'እቶም ካህናት ኣብቲ ህዝቢ እዚ ልማድ እዚ ነበሮም፡ ዝዀነ ሰብ መስዋእቲ ሕሩድ ምስ ዚስውእ፡ ገና እቲ ስጋ ኺበስል ከሎ፡ ጊልያ እቲ ኻህን ሰለስተ ዘጻብዑ ሻኳ ኣብ ኢዱ ሒዙ ይመጽእ እሞ፡'
15263,"'The king's strength also loveth judgment; thou dost establish equity, thou executest judgment and righteousness in Jacob.'",'ትንፋሱ ይወጽእ፣ ናብ መሬት ይምለስ፣ በታ መዓልቲ እቲኣ ሃቐናኡ ይጠፍእ።'
9085,"'Now the rest of the acts of Nadab, and all that he did, are they not written in the book of the chronicles of the kings of Israel?'",'ኲሉ እቲ ዝተረፈ ናይ ናዳብ ነገርን እቲ ዝገበሮ ዂሉን ንሱ ኣብ መጽሓፍ ዛንታ ዘመን ነገስታት እስራኤልዶ ተጽሒፉ ኣየሎን'
33448,"'Writing a short story may be considered a retrospective, and writing a novel can be considered a film.'",'ሓጺር ዛንታ ምጽሓፍ፡ ፎቶግራፍ ከም ምልዓል ክውሰድ ከሎ፡ ኖቭል ምጽሓፍ ድማ ፊልም ከም ምስራሕ ክውሰድ ይከኣል።'
59622,"'Without our thumb,"" she said, ""there would certainly be eight fingers in our hands.'",'“ዓባይ ዓባይቶና እንተ ዘይህልዋ ኣብ ኣእዳዉና ብርግጽ ሸሞንተ ኣጻብዕቲ ምሃለዋ፡” ኢላቶም።'
44643,"'Most Ballin whales feed in this way, such as fin, sai, humpback, Brady, and Bluewell.'",'ዝበዝሑ ባሊን ዓሳ ነባሪ ከም ፊን፡ ሳይ፡ ሃምፕባክ፡ ብራይድ፡ ብሉወል ዝኣመሰሉ በዚ ኣገባብ ይምገቡ።'
62464,'But are all these institutions working properly? We asked Mr. Ali and Mr. Cald.','እዘን ትካላት ኵለን ግን፡ ብግቡእ ይሰርሓ ኣለዋዶ? ንዝብል ሕቶ ንኣቶ ዓሊን ኣቶ ካልድን ሕቶ ኣስዒብናሎም።'
90824,'They uniformly clothed their sequence in the root system.','እንከርዕሙዎ ኣብ ኣመሰራርታ ሱር ግሲ ሓደ ዓይነት ቅርጺ ኣልቢሶሞ።'
66636,"'In the Southern region, there are five hospitals, one referral hospital, nine health centers and 51 health posts.'",'ብሓፈሻ ኣብ ዞባ ደቡብ፡ ሓሙሽተ ሆስፒታላት፡ ሓደ መወከሲ ሆስፒታል፡ ትሽዓተ ማእከላት ጥዕናን 51 ነቚጣታት ጥዕናን ኣለዋ።'
39837,'I 'm not willing to sleep together without being examined.','ከይተመርመርና ብሓደ ክንድቕስ ኣነ ፍቓደኛ ኣይኮንኩን።'
30311,'Evacuaton','ምጥንጣን / ምግዓዝ'
18787,"'Thus saith the LORD, He that remaineth in this city shall die by the sword, by the famine, and by the pestilence: but he that goeth forth to the Chaldeans shall live; for he shall have his life for a prey, and shall live.'",'ኣብዛ ኸተማ እዚኣ ዚቕመጥ ብሰይፍን ብጥሜትን ብፌራን ኪመውት እዩ፡ ናብ ከለዳውያን ዚኣቱ ግና ብህይወት ኪነብር፡ ነፍሱ ድማ ዘመታኡ ኽትኰነሉ እያ፡ ብህይወት ከኣ ኪነብር እዩ፡'
8066,"'And when the children of Ammon saw that they stank before David, the children of Ammon sent and hired the Syrians of Bethrehob and the Syrians of Zoba, twenty thousand footmen, and of king Maacah a thousand men, and of Ishtob twelve thousand men.'",'ደቂ ዓሞን ድማ ኣብ ዳዊት ከም እተጸልኡ ምስ ረአዩ፡ እቶም ደቂ ዓሞን ልኢኾም ካብ ናይ ቤት ራሖብ ሶርያውያንን ካብ ናይ ጾባ ሶርያውያንን ዕስራ ሽሕ እግረኛ፡ ካብ ንጉስ መዓካውን ሽሕ፡ ካብ ሰብ ጦብ ከኣ ዓሰርተው ክልተ ሽሕ ሰብኣይ ተኻረዩ።'
80152,'We cannot control the ship if six people remain on board.','ኣብታ መርከብ ሽዱሽተ ሰባት እንተ ተሪፎም ነታ መርከብ ኽንቆጻጽራ ኣይንኽእልን ኢና።'
55576,"'The new Eritrea, 26th year No.176 Haile Daniel, saw Mr. Fulbright and his million son sitting in a sprawling shackle.'",'﻿ሓዳስ ኤርትራ መበል 26 ዓመት ቁ.176 ሃይለ ዳንኤል ኣቶ ምሉእብርሃንን ሚልዮን ወዱን ተነፋፊሖም ኮፍ ኢሎም ይረኣዩ።'
26820,"'Now the God of hope fill you with all joy and peace in believing, that ye may abound in hope, through the power of the Holy Ghost.'",'ብሓይሊ መንፈስ ቅዱስ ኣዚኹም ብተስፋ ምእንቲ ኽትህብትሙስ፡ እቲ ናይ ተስፋ ኣምላኽ ኲሉ ሓጐስን ሰላምን ዘበለ ብእምነት ይምላእኩም።'
47545,"'In the Eritrean side, Mr. Osman Saleh, Minister of Foreign Affairs, was present.'",'ኣብ’ቲ ርክብ፡ ብወገን ኤርትራ፡ ሚኒስተር ጉዳያት ወጻኢ ኣቶ ዑስማን ሳልሕ ተረኺቡ ነይሩ።'
75737,'I saw that the title is very much related to our history.','“ረአኻ፡ እቲ ኣርእስቲ ምስ ታሪኽና ኣዝዩ’ዩ ዝተኣሳሰር” ኢለዮ።'
46960,"'The rest were family members. ""Man 's camera asked.'",'ዝተረፈ ከኣ ናይ ስድራቤት ተባሂሉ፡ ‘’ስድራ መርዓዊ ኣበይ ኣለዉ?’’ ሓተተ ካሜራ ማን።'
74442,"'And before she had given birth, Sembelawit became a child 's love.'",'ሰምበላዊት ድማ ገና ከይወለደት፡ ፍቕሪ ውላድ ሓደራ።'
50209,'Lamech and Melat 's love was heard in a full school.','ናይ ላሜክን ሜላትን ፍቕሪ ኣብ ምልእ ቤት ትምህርቲ ተሰምዐ።'
8963,"'That they sent and called him. And Jeroboam and all the congregation of Israel came, and spake unto Rehoboam, saying,'",'ልኢኾም ድማ ጸውዕዎ። ሽዑ የሮብዓምን ብዘሎ ማሕበር እስራኤልን መጺኦም ንሮብዓም፡'
1754,"'And the LORD said unto Moses, Stretch out thine hand over the land of Egypt for the locusts, that they may come up upon the land of Egypt, and eat every herb of the land, even all that the hail hath left.'",'እግዚኣብሄር ድማ ንሙሴ፡ ምእንቲ ኣንበጣ ናብ ምድሪ ግብጺ ኺድይብ እሞ፡ ንዅሉ ብቝሊ ምድርን ነቲ በረድ ዝሐደጎ ዅሉን ኪበልዕሲ ኣእዳውካ ናብ ልዕሊ ምድሪ ግብጺ ዘርግሕ፡ በሎ።'
87658,'3. A solid Internet service ground that helps educationally is ready for all readers.','3. ንትምህርታዊ መዳይ ይሕግዝ ጥጡሕ ባይታ ኣገልግሎት ኢንተርነት ን ኹሎ ም ኣንበብቲ ድሉዋት ይዀኑ።'
25692,"'Then Peter and the other apostles answered and said, We ought to obey God rather than men.'",'ጴጥሮስን ሃዋርያትን ግና፡ ካብ ንሰብሲ ንኣምላኽ ምእዛዝ እዩ ዚግባእ።'
23501,"'And he said, Abba, Father, all things are possible unto thee; take away this cup from me: nevertheless not what I will, but what thou wilt.'",'ኣባ፡ ኣቦይ፡ ኵሉ ይከኣለካ እዩ፡ እዛ ጽዋእ እዚኣ ኻባይ ኣሕልፋ። ግናኸ ንስኻ ከም እትደልዮ እምበር፡ ኣነ ኸም ዝደልዮ ኣይኹን፡ በለ።'
1669,"'And the fish that is in the river shall die, and the river shall stink; and the Egyptians shall lothe to drink of the water of the river.'",'እቲ ኣብ ርባ ዘሎ ዓሳውን ይመውት። እቲ ርባ ድማ ይጽይእ፡ ግብጻውያን ከኣ ካብቲ ርባ ማይ ምስታይ ይፍንፍኑ።'
19239,"'Also when I cry and shout, he shutteth out my prayer.'",'እንተ ጠራዕኩን ኣእዌኹን እኳ፡ ንጸሎተይ መሕለፊ ዐጸወሉ።'
14445,"'They return at evening: they make a noise like a dog, and go round about the city.'",'ምሸት እናተመልሱ ኸም ኣኽላባት ይነብሑ፣ ኣብ ከተማውን ይዞሩ።'
72255,'This is how friends of the paste spend the night in scattered places.','ብኸምዚ ከኣ ኣዕሩኽ ሕልፎት ጓይላ ፋሕ ፋሕ ኣቢሎም ይሓድሩ።'
59363,'His female figure and his figures were different.','ደቂ-ኣንስትዮ ዝነበራኦ ኣሃዱን፡ ደቂኣንስትዮ ዘይነበራኦ ኣሃዱን ነንበይኑ እዩ ዝነበረ።'
74038,"'What about them? ""She was shocked by the fact that she was talking about death and destruction and the case of her fellow worshippers.'",'“ገለኦም ከ?” ብዛዕባ ሞትን ጥፍኣትን ከዕልላ ብምጽንሑ፡ ጉዳይ እቶም ብጾታ እውን ኣሰንበዳ።'
76990,'Liberty and public forces grew with us.','ሓርነት ይኹኑ ህዝባዊ ሓይልታት ምሳና እዮም ዓብዮም።'
43228,'Scooch is a drink made in the Scottish country and can be separated into five classes or levels.','ስኮች፡ ኣብ ሃገረ ስኮትላንድ ዝስራሕ መስተ ኮይኑ፡ ኣብ ሓሙሽተ ክፍሊ ወይ ድማ ደረጃታት ክፍለ ይከኣል።'
83624,"'All of them were worthy of hearing, praying for their ears and sending their eyes to see.'",'ኩላቶም ጥርቅም ኢሎም፡ ክሰምዕዎ ክሳብ ዝኽእሉ ኣእዛኖም ጸልዮም፡ ክርእይዎ ክሳብ ዝኽእሉ ኣዒንቶም ልኢኾም ትጽቢት ጀመሩ።'
41979,"'After the invention of robots, many economic hardships were addressed.'",'ድሕሪ ምምሃዝ ሮቦት ድማ፡ ብዙሕ ቁጠባዊ ማሕልኾታት ፍታሕ ክረኽቡ ክኢሎም እዮም።'
88479,"'At this ceremony, the average woman is still as high as yesterday.'",'ኣብዚ ጽምብል እዚ እውን፡ ተራ ጓልኣንስተይቲ ሎሚ’ውን ከም ትማሊ ልዑል እዩ ዘሎ።'
42898,"'The relationship process takes place through the movements of their eyes, antennae and skin color changes.'",'እዚ መስርሕ ርክብ ብምንቅስቓሳት ኣዒንቶም፡ ኣንቴናኦምን ምቅይያር ሕብሪ ቈርበቶምን ይፍጸም።'
38624,'This makes it difficult for anyone or country to develop freedom of education.','ስለ’ዚ ከኣ’ዩ ኣብ ስነምምህርና ናጽነት ዘድሃበ ሰብ ይኹን ሃገር፡ ክምዕብል ግድነት ዝኸውን።'
8644,"'And I have also given thee that which thou hast not asked, both riches, and honour: so that there shall not be any among the kings like unto thee all thy days.'",'ምስኡ ድማ፡ ብዂሉ ዘመንካ ኣብ መንጎ ነገስታት ከማኻ ዝበለ ዘይርከብ ገይረ ዘይለመንካኒ ሃብትን ክብረትን ሀብኩኻ።'
43215,"'What appointment do you have? ""She later focused on the face of goodness.'",'“እንታይ ቈጸራ መሳሊ ኣለኪ ድዩ?” ድሒራ’ያ ኣብ ገጽ ሰናይት ኣተኲራ።'
91223,'7. This organization has been established indefinitely by the authority of members.','7. እዚ ማሕበር ብስልጣን ኣባላት ንዘይትወሰነ ግዜ ተመስሪቱ ኣሎ።'
92598,"'It 's four hours from King! ""She asked him and saw her clock sign eleven.'",'“ካብ ንብገስ ኣርባዕተ ሰዓት ኰይኑ’ሎ! ኣበይ ድዩ’ዚ ቦታ?” ሓቲታቶ፡ ሰዓታ ዓሰርተ-ሓደ ከተመልክት ምስ ረኣየት።'
35237,'He also interacted with people who could defend him.','ክጣበቝሉ ምስ ዝኽእሉ ሰባት እናተራኸበ’ውን ተላዘበ።'
23901,"'And in that same hour he cured many of their infirmities and plagues, and of evil spirits; and unto many that were blind he gave sight.'",'ሽዑ በታ ሰዓት እቲኣ ኻብ ሕማምን ቃንዛን ካብ ርኹሳት መናፍስትን ንብዙሓት ኣሕወየ፡ ንዙሓት ዕዉራትውን ምርኣይ ሃቦም።'
29577,'quark / cottage cheese','ኣጁቦ'
4661,"'But we ourselves will go ready armed before the children of Israel, until we have brought them unto their place: and our little ones shall dwell in the fenced cities because of the inhabitants of the land.'",'ንሕና ግና፡ ናብታ ቦታኦም ክሳዕ እነእትዎም፡ ቀቅድሚ ደቂ እስራኤል ክንከይድ ተዳሊና ኣጽዋር ሒዝና ኣሎና። ደቅና ኸኣ ብዛዕባ እቶም ኣብታ ሃገር ዚነብሩ፡ ኣብ ጽኑዓት ከተማታት ይቀመጡ።'
45514,"'All this is for the Son of man? 'it says, 'You can 't understand it again, ""so that it' s free for a human? 'you 're going to say.'",'‘እዚ ኹሉስ ንወዲ ሰብ?’ ትብል’ሞ እንደገና ድማ ከይተረድኣካ ‘እሞ ድማ ብኸምኡ ወዲ ሰብ?’ ክትብል ትቕሰብ።'
91239,'Gravity is not a force that is easily applied to one domain or weight.','ስሕበት ከኣ ኣብ ልዕሊ ሓደ ግዛዕ ወይ ርዝነት ብቐሊሉ ዝዋሳእ ሓይሊ ኣይኰነን።'
46498,'A mature person is always able to get his words done.','ብሱል ሰብ፡ ቃላቱ ኵሉ ግዜ ብግብሪ ዘሰኒ ሰብ እዩ።'
74452,"'The Rio Olympics are expected to host up to 10,500 athletes from 206 countries.'","'ኦሎምፒክ ሪዮ ዲ ጀነሪዮ፡ ክሳብ 10,500 ዝበጽሑ ኣትሌታት ካብ 206 ሃገራት ከአንግድ ትጽቢት ይግበረሉ።'"
25731,'And at the second time Joseph was made known to his brethren; and Joseph's kindred was made known unto Pharaoh.','ኣብ ካልኣዮም ከኣ ንዮሴፍ ኣሕዋቱ ኣለለይዎ፡ ዓሌቱውን ኣብ ፈርኦን ተፈልጠ።'
80100,'Many other alternative names have been tried - both rejected.','ብዙሕ ካልእ ኣማራጺ ኣስማት እውን ተፈቲኑ እዩ - ክልቲአን ኣይተቐበልኦን።'
25056,"'They answered and said unto him, Abraham is our father. Jesus saith unto them, If ye were Abraham's children, ye would do the works of Abraham.'",'ንሳቶም፥ ኣቦናስ ኣብርሃም እዩ፡ ኢሎም መለስሉ። የሱስ ከኣ፥ ውሉድ ኣብርሃም እንተ ትዀኑስ፡ ግብሪ ኣብርሃም ምገበርኩም ኔርኩም።'
35247,'And we cannot say why.','ስለምንታይ ከምኡ ሓሲብካ ክንብሎ ድማ ኣይንኽእልን።'
38390,'He reminded them that the task ahead of them is to work hard to reach its goal competently.','ዕዉታት ዝጽበዮም ዘሎ ዕማም ብብቕዓት ኣብ ሸቶኡ ንምብጻሕ ዓጸፋ ክጽዕሩ ድማ ኣዘኻኺሩ።'
20326,"'Then measured he the porch of the gate, eight cubits; and the posts thereof, two cubits; and the porch of the gate was inward.'",'ንገበላ እታ ደገ ኣመቶ፣ ሾሞንተ እመት ከኣ ዀነ፣ ኣዕኑድ ሰቕሰቓ ድማ ከክልተ እመት ኰነ። ገበላ እታ ደገውን ብወገን ውሽጢ እዩ።'
86506,'We suggest that your case will be shown in your absence.','እንተዘይቀሪብኩም ጉዳይኩም ኣብ ዘየለኹምሉ ክረአ ምዃኑ ንሕብር።'
61267,"'Finally, though, I informed my lawyers that Mark was a threat to my survival.'",'ኣብ መወዳእታ ግን፡ ማርክ ንድሕነተይ ዘስገኣኒ ሰብ ምዃኑ ንጠበቓታተይ ሓቢረዮም።'
76202,'But the highway from granite to granite needs emphasis.','ካብ ጊንዳዕ ክሳብ ጋሕቴላይ ዘሎ ጽርግያ ግና ኣተኩሮ ምግባር ዘድልዮ እዩ።'
64013,'He does not need education - he seems to have no rules.','ትምህርቲ ኣየድልዮ - ሕግታት ኣየድልዮ ዝዓይነቱ ማዕዳ እዩ ዝመስል።'
69716,"'I tell you, don 't believe anyone.'",'ንህሉው እምነት እዚ ኣየህስሶን’ዩ!” “እዎ... ኣነ ሰብ ኣይትእመን ይብለካ ኣለኹ።'
18572,"'For, lo, the days come, saith the LORD, that I will bring again the captivity of my people Israel and Judah, saith the LORD: and I will cause them to return to the land that I gave to their fathers, and they shall possess it.'",'እንሆ፡ እተን ንህዝበይ እስራኤልን ይሁዳን ካብ ምርኮ ዝመልሰለን መዓልትታት ኪመጻ እየን፡ ይብል እግዚኣብሄር። ናብታ ነቦታቶም ዝሀብክዋ ሃገር ከኣ ክመልሶም እየ፡ ንሳቶምውን ኪርስተይዋ እዮም፡ ይብል እግዚኣብሄር።'
92326,"'She was screaming and narrating, so I didn 't find it hard to know how wrong she was.'",'ገጻ እናጨማደደት ተዘንትወለይ ብምንባራ፡ ማዕረ ክንደይ ከም ዝተበደለት ክፈልጥ ኣይተጸገምኩን።'
51456,'It is time for my boy to adjust to the enemy.','ወዲዓይነይ ንጸላኢ ዘማዕድወሉ ዝነበረ ሰዓታት ኣኺሉ ክቕየር ይድለ።'
76550,"'Examples given in our explanation include working class and home, and further work from other books.'",'ኣብ መግለጺ ዝወሃበና ኣብነታት፡ ዕዮታት ክፍሊን ገዛን፡ ተወሳኺ ዕዮታት ካብ ካልኦት መጽሓፍቲ ቀጻሊ ክንሰርሕ ኣለና።'
141,"'The earth also was corrupt before God, and the earth was filled with violence.'",'ምድሪ ኸኣ ኣብ ቅድሚ ኣምላኽ ተባላሽያ ነበረት፡ ምድሪ ድማ ብዓመጻ መልኤት።'
9306,"'And Micaiah said, Behold, thou shalt see in that day, when thou shalt go into an inner chamber to hide thyself.'",'ሚክያስ ከኣ፡ እንሆልካ፡ በታ ንምሕባእ ካብ ውሻጠስ ናብ ውሻጠ እትአትወላ መዓልቲ ኽትርኢ ኢኻ፡ በለ።'
22049,"'It hath been said, Whosoever shall put away his wife, let him give her a writing of divorcement:'",'ንሰበይቱ ዚፈትሓ፡ ጽሕፈት መፍትሒኣ ይሀባ፡ ተባህለ።'
51166,"'But in the city of COMESA, this service was not available.'",'ኣብ ከተማ ተሰነይ ግና እዚ ኣገልግሎት’ዚ እውን ኣይነበረን።'
90550,'An art gallery co-edited by Italian photojournalist Leone Saladati is available to viewers at the 2015 Expo Show.','ብኢጣልያዊ በዓል ሞያ ፎቶ ግራፍ ሊዮነ ሳልዳቲ ዝተሰነደ ኣሳእል ኣብ ምርኢት ኤክስፖ 2015 ንተዓዘብቲ ተዘርጊሑ ኣሎ።'
86244,"'At the beginning, we were a group of ten war disabled people.'",'“ኣብቲ መጀመርታ ከም ጉጅለ ዝተጠርነፍና ዓሰርተ ናይ ኲናት ስንኩላን ኢና ነይርና።'
