Unnamed: 0,Source,Target
75730,"'After this, Russell and his brother moved to their father 's home.'",'ድሕሪ’ዚ ራሰልን ሓዉን፡ ናብ እንዳ ኣቦሓጐኦም ገዓዙ።'
46145,'Negash has known him since I was with the Asmara High School team.','ነጋሽ ምስ ጋንታ ቤት ትምህርቲ ካልኣይ ደረጃ ስነ ኪነት ኣስመራ እንከሎ ኣትሒዘ’የ ዝፈልጦ።'
65929,'The founder of the 1988 Hamas Charter referred to all land belonging to Israel as Palestinian sovereign territories.','ናይ 1988 መስራቲ ቻርተር ሓማስ፡ እስራኤል እትርከቦ መሬት ብምሉኡ ልኡላዊ መሬት ፍልስጤም ምዃኑ’ዩ ዝጠቅስ ነይሩ።'
87327,"'Please find a solution for me, no matter how I hate my friends and what I am saying.'",'ጣዕሳ ጥራይ ኰይኑ ቀለበይ፡ ዋላ ንመሓዙተይ ጸሊአ ንበይነይ እየ ዝዛረብ ዘለኹ፡ በጃኹም ገለ ፍታሕ ድለዩለይ።'
62458,"'In general, several attempts have been made to determine the characteristics of the human language.'",'ብሓፈሻ፡ ቀንዲ መግለጺታት ጠባያት ቋንቋ ወድ-ሰብ ንምውሳን ሓያሎ ፈተነታት ኪካየዱ ጸኒሖም’ዮም።'
73828,'Anyone can condemn his behavior and restrain his emotions.','ዝዀነ ሰብ ጠባዩ ይዅን ስምዒታቱ ክገትእ ይኽእል እዩ።'
29919,'I need hormone pills.','ናይ ሆርሞን ከኒና የድልየኒ ኣሎ'
70296,'Please calm down now and say what you want to say.','እስከ ሕጂ ህድእ ኢልኪ እቲ ክትብልዮ ዝደለኺ በሊ።'
46188,"'If they didn 't, the Awutist would never have had a reason to fear an accident while he was with him.'",'“ከምኡ እንተዘይከዉን ኣዉቲስታኡ ምስኡ እንከሎ ሓደጋ ፈጺሙ ከብቅዕ ዝርሕርሓሉ ምኽንያት ኣይምነበሮን።'
8257,"'It may be that the LORD will look on mine affliction, and that the LORD will requite me good for his cursing this day.'",'እግዚኣብሄር ነዚ ወሪዱኒ ዘሎ ዓመጻ ርእዩስ፡ ኣብ ክንዲ እዚ ሎሚ ዝርገም ዘሎኹ ምናልባሽ ጽቡቕ እንተ መለሰለይ፡ በሎም።'
35616,'So a lot of different couples get in touch with stealing - the love is in place.','ስለ’ዚ እኳ’ዮም ብዙሓት ዝተፈላለዩ ሰብ ሓዳር፡ ስርቕ እናበሉ ግን ዝራኸቡ - እቲ ፍቕሪ ኣብ ቦታኡ ስለ ዘሎ።'
3306,"'Speak unto Aaron, saying, Whosoever he be of thy seed in their generations that hath any blemish, let him not approach to offer the bread of his God.'",'ንኣሮን ከምዚ ኢልካ ተዛረቦ፡ ብዚመጽእ ወለዶኦም ዝዀነ ሰብ ካብ ዘርእኻ ጐደሎ ዘለዎ፡ እንጌራ ኣምላኹ ኬቕርብ ኢሉ ኣይቕረብ።'
53988,"'In other respect, love or marriage requires the full participation of two parties.'",'ብኻልእ መዳይ፡ ፍቕሪ ወይ ሓዳር ናይ ክልተ ተጻመድቲ ምሉእ ተሳትፎ የድልዮ።'
13948,'The secret of the LORD is with them that fear him; and he will shew them his covenant.','ምስጢር እግዚኣብሄርሲ ነቶም ዚፈርህዎ እዩ፣ ንሱውን ኪዳኑ ኼፍልጦም እዩ።'
58036,'But controlling your urine is a form of therapy.','ዓቐን ሽንትኻ ምቍጽጻር ግና ሓደ ካብ ኣገባባት ፍወሳ እዩ።'
57482,'Why does it make us relax? Our ears help us to keep our balance apart from hearing.','ስለምንታይ ጽርውርው የብለና? ኣእዛንና፡ ብዘይካ ድምጺ ምስማዕ፡ ሚዛንና ሓሊና ንኽንከይድ ይሕግዛ’የን።'
65722,"'This degree is available - when some are very visible, there are possible domestic support.'",'እዚ ዲግሪ ኣለዎ - ገሊኡ ኣዝዪ ርኡይ ምስ ዝኸውን፡ ክግበር ዝከኣል ናይ ገዛ ሓገዛት ኣሎ።'
1430,"'And Joseph brought them out from between his knees, and he bowed himself with his face to the earth.'",'ዮሴፍ ከኣ ካብ ኣብራኹ ኣግልስ ኣቢልዎም ብገጹ ናብ ምድሪ ሰገደ።'
37200,"'We have to book a ""mesmerize"" all night, what greater witness is wanted, since the end of 2012.'",'ምሉእ ለይቲ “መሰጅ” ክንጸሓሓፍ ንሓድር፤ ካብዚ ዝዓቢ ምስክር እንታይ ተደልዩ፣ ካብ ምዝዛም 2012 ኣትሒዘ።'
95383,"'© REUTER In the country of Brazil, most people are seen wearing white clothes.'",'፠ ኣብ ሃገረ ብራዚል፡ ዝበዝሑ ሰባት ጻዕዳ ዝሕብሩ ክዳውንቲ ክለብሱ እዮም ዝረኣዩ።'
58913,'The court has been investigating the case of the religious leader.','እቲ ቤት ፍርዲ ንጉዳይ’ቲ መራሒ ሃይማኖት ከጻርዮ ምጽንሑ ይፍለጥ።'
38499,"'When the accuser offers an answer to a protest, a court is required to look into the opposition and answer and verdict.'",'ከሳሲ መልሲ ናይ ተቓውሞ ምስ ኣቕረበ፡ ቤት ፍርዲ ነቲ ዝቐረበሉ ተቓውሞን መልስን ተመልኪቱ ብይን ክህብ ይግደድ።'
3016,"'The flesh also, in which, even in the skin thereof, was a boil, and is healed,'",'ንስጋ ኣብ ቈርበቱ ዝሐወየ ቚስሊ እንተለዎ፡'
4472,"'And the LORD spake unto Moses, saying,'",'እግዚኣብሄር ድማ ንሙሴ ኸምዚ ኢሉ ተዛረቦ፡'
70604,'This is the first phase of cell nuclei research by 'Max plux'.','እዚ፡ ብትካል ‘ማክስ ፕላክስ’ ዝተኻየደ ናይ ዋህዮ ኑክሊዮላይ ምርምር ግን ሕጂ ናይ መጀመርያ’ዩ።'
40383,"'In each game, on average, it means goals.'",'ኣብ ነፍሲ ወክፍ ጸወታ ብገምጋም ስለስተ ሸቶታት ማለት’ዩ።'
47637,"'When you see the last one, it 's enlightened.'",'እዚ ዳሕራይ ውሽጢ እትው ኢልካ ምስ ረኣኻዮም ኣዝዩ ይበርሃልካ።'
45757,'It is especially difficult every three days when he puts to great effort.','ብፍላይ ኣብ ነፍሲ ወከፍ ሰለስተ መዓልቲ ከቢድ ጻዕሪ ኣብ ዝገብረሉ ኣጸጋሚ እዩ።'
36520,'It is also reported that a public holiday that starts at 3.00 PM will be broadcast directly from 'Zair textile factory. ','ብተወሳኺ፡ ካብ ሰዓት 3.00 ድ/ቐ ዝጅምር ህዝባዊ በዓል ካብ ‘ፋብሪካ ዓለባ ዛኢር’ ብቐጥታ ክመሓላለፍ ምዃኑ ይሕበር።'
93068,'They weigh between one and two kebabs when their lead is up to 2.5 feet tall.','ዓረቢ ቁመቶም ክሳዕ 2.5 ጫማ ክብጽሕ ከሎ፡ ካብ ሓደ ክሳዕ ክልተ ኪግ ክብደት ይምዘኑ።'
25400,"'They are not of the world, even as I am not of the world.'",'ከምቲ ኣነ ኻብ ዓለም ዘይኰንኩ፡ ንሳቶምውን ካብ ዓለም ኣይኰኑን።'
56828,"'Ramadi, just 90 miles from Baghdad city, is reported to be the capital of the Anbar region.'",'ካብ ከተማ ባቕዳድ 90 ኪሎ-ሜተር ጥራይ ርሒቓ እትርከብ ከተማ ራማዲ፡ ዋና-ከተማ ናይ ዞባ ኣንባር ከምዝኾነት ይሕበር።'
10548,"'Of Zebulun, such as went forth to battle, expert in war, with all instruments of war, fifty thousand, which could keep rank: they were not of double heart.'",'ካብ ዛብሎን ብዂሉ ዓይነት ኣጽዋር ውግእ እተሰለፈ፡ ናብ ሰራዊት ዚወጹ፡ ፈለጥቲ ስርዓት ውግእ፡ ልቦም ዘይብቑል፡ ሰብ ስርዓት፡ ሓምሳ ሽሕ።'
3309,"'Or crookbackt, or a dwarf, or that hath a blemish in his eye, or be scurvy, or scabbed, or hath his stones broken;'",'ወይ ጐባጥ ወይ ድንኪ ወይ ዓይኑ ዝሐበለ ወይ ሻሕራም ወይ ዓባቕ ወይ ስሉብ ኣይቕረብ።'
59929,"'These flavors are called sugary, sour, bitter, and salty.'",'እዞም ጣዕምታት ከኣ ሽኮራዊ፡ መጺጽ፡ መሪር፡ ጨዋም ይበሃሉ።'
78641,"'As sweat evaporates so quickly, let 's enjoy cooler weather again.'",'ብብዝሒ ረሃጽ ቀልጢፉ ክሃፍፍ እንከሎ፡ መመሊስና ዝዘሓለ ኵነታት ኣየር ነስተማቕር።'
20255,"'Moreover, thou son of man, take thee one stick, and write upon it, For Judah, and for the children of Israel his companions: then take another stick, and write upon it, For Joseph, the stick of Ephraim and for all the house of Israel his companions:'",'ኣታ ወዲ ሰብ፣ ሓደ ዕጨይቲ ውሰድ እሞ፣ ንይሁዳን ንደቂ እስራኤል ብጾቱን፣ ኢልካ ጽሐፈሉ። ድሕሪኡውን ካልእ ዕጨይቲ ውሰድ እሞ፣ ንዮሴፍ ዕጨይቲ ኤፍሬምን ኵላ ቤት እስራኤል ብጾቱን፣ ኢልካ ጽሐፈሉ።'
24451,"'And Jesus said unto them, Neither tell I you by what authority I do these things.'",'የሱስ ከኣ፥ ኣነውን በየናይ ስልጣን እዚ ኸም ዝገብር፡ ኣይነግረኩምን እየ፡ በሎም።'
632,"'And they said, We will call the damsel, and enquire at her mouth.'",'ነታ ጓል ጸዊዕና ኻብ ኣፋ ኽንሐትት፡ ከኣ በሉ።'
804,"'And Bilhah Rachel's maid conceived again, and bare Jacob a second son.'",'ቢልሃ ግዝእቲ ራሄል ከኣ መሊሳ ጠነሰት፡ ንያእቆብ ካልኣይ ወዲ ወለደትሉ።'
62967,"'Nominal elections are held, but if you see, more than 90% of all Ethiopian officials remain Tigrinya-speaking.'",'ስማዊ ምርጫ ይግበር፡ እንተ ረኣኻ ግን ልዕሊ 90% ካብቶም ሓለፍቲ ኢትዮጵያውያን ተዛረብቲ ቋንቋ ትግርኛ ኰይኖም ይጸንሑኻ።'
40489,"'The work has also been advertised in 7 health facilities, 46 temporary posts and 56 schools.'",'እቲ ስራሕ፡ ኣብ 7 ትካላት ጥዕና፡ 46 ግዝያዊ ነቑጣታትን 56 ኣብያተትምህርትን ከምእተሳለጠ እውን ኣረዲኡ።'
65595,"'Although she was completely smashed, he left unharmed.'",'ምሉእ ብምሉእ’ኳ እንተተሓምሸሸት፡ ንሱ ግን ከይተሃስየ ወጸ።'
78559,'What if the serpent is to leave the bottle? He asked.','ስለ’ዚ እቲ ተመን ካብታ ጥርሙስ ክወጽእ እንተ ደኣ ኰይኑ እንታይ ክገብር ኣለዎ? ክብል ከኣ ሕቶ ኣቕረበ።'
84708,'Merhawit didn 't take time to get wet with tears like Abeba.','መርሃዊት ከም ኣበባ ብንብዓት ክትጥልቂ ግዜ ኣይወሰደላን።'
83737,"'When he was in Asmara, he had a well-trained dad,"" she continued to disintegrate.'",'“ኣብ ኣስመራ ከሎ’ዩ ገይሸ ዝብል ባባ፡ ዝለመዳ ኣላቶ፡” ምንኽናኻ ቀጸለት።'
22356,"'But Jesus said unto them, They need not depart; give ye them to eat.'",'የሱስ ግና፡ ምኻድ ኣየድልዮምን፡ ኪበልዑ ንስኻትኩም ሀብዎም፡ በሎም።'
56935,"'The next day, she sent me the keys of our home and the little paper.'",'ንጽባሒቱ፡ ብሰብ ገይራ መፍትሕ ናይ ገዛናን ንእሽቶይ ወረቐትን ሰዲዳትለይ።'
81408,'A committee has to be formed.','ስለዚ ዝኣባላታ ኮሚተ ክትቀውም ከምዘለዋ ተገይሩ።'
56829,'This is why a shortage of time cannot cure the victim.','ከምኡ ስለዝኾነ’ዩ ከኣ ብሰንኪ ሕጽረት ግዜ ነቲ ግዳይ ክፍወስ ዘይከኣል።'
81670,"'It took me 3 hours, 55 minutes, to go from town to 'C'.'",'ካብ ከተማ ‘ለ’ ናብ ከተማ ‘ሐ’ ንክኸይድ ድማ 3 ሰዓትን 55 ደቓይቕን ወሲዱለይ።'
4643,"'And all the gold of the offering that they offered up to the LORD, of the captains of thousands, and of the captains of hundreds, was sixteen thousand seven hundred and fifty shekels.'",'እቲ ኻብ ሓላቑ ኣሽሓትን ካብ ሓላቑ ሚእትታትን ንእግዚኣብሄር ዚልዓል መስዋእቲ ዘቕረብዎ ዅሉ ወርቂ ዓሰርተው ሹድሽተ ሽሕን ሾብዓተ ሚእትን ሓምሳን ሲቃል ኰነ።'
51380,'They came from far away and gave it back.','ካብ ርሑቕ እየን መጺአነ ጻማ ሃብየን መምለሲአነ።'
5309,"'And if thou say in thine heart, How shall we know the word which the LORD hath not spoken?'",'ብልብኻ ድማ፡ እቲ እግዚኣብሄር ዘይተዛረቦ ነገር ከመይ ጌርና ንፈልጦ፡ እንተ በልካ፡'
52857,"'As Tutsi 's armed struggle intensified, fear and fear prevailed among the people.'",'ዕጥቃዊ ቃልሲ ቱትሲ እናሓየለ ኣብ ዝኸደሉ፡ ኣብ ልዕሊ ህዝቢ ፍርሒን ስግኣትን ሰፈነ።'
74068,'The craving for the art you 're running for is that you 're awkward about stabbing a wise person back.','ሕንሕነ ናይ’ቲ ዝጓነየካ ጥበብ፡ ንሰብ ጥበብ ብዳርባ ሕሜታ ናብ ድሕሪት ክትውጥጥ ድቃስ ሓሪሙካ።'
36715,"'For example, our era is marked by information and communication.'",'ንኣብነት፡ ዘለናዮ ዘመን፡ ብዘመነ ሓበሬታን መራኸቢታትን ይፍለጥ።'
87290,"'The Office has continued to take initiatives to improve and correct the delay, irregularities, and the office has no end.'",'ዘሎ ምድንጓያትን ዘይስሉጥነትን ንምምሕያሽን ምእራሙን እቲ ቤት ጽሕፈት ብቐጻሊ ተበግሶታት ካብ ምውሳድ ኣየባተኸን።'
61652,"'She stopped and called, clicking numbers on her mobile phone.'",'ስጉማ ደው ብምባል ድማ ኣብ ሞባይላ ቊጽርታት ብምጥዋቕ ደወለት።'
63316,"'He had no other choice, and he kept his blows until you said he was over.'",'ካልእ ኣማራጺ ስለዘይነበሮ ድማ ህይወቱ ኣብቂዓ ኣእኪለ ክሳብ ትብሎ መኸትኡ ኣበርትዐ።'
64163,'We are monitoring the risk and want to stay isolated is not the other way.','እቶም ሓደጋ ከዉርዱ ዉጥን ኣዉጺኦም ዘለዉ ሰባት ንከታተሎም ስለ ዘለና ኢና ግልል ኢልካ ክትጸንሕ ደሊና፡ ካልእ ኣይኰነን።'
95434,"'Vardy, a member of the England national team, was born in January 1987 in Shiffield, South Yorkshire, England.'",'ኣባል ሃገራዊት ጋንታ እንግሊ ዝኾነ ቫርዲ፡ ኣብ ጥሪ 1987 ኣብ ሺፍልድ - ደቡብ ዮርክሻየር ናይ ዓዲ እንግሊዝ ተወሊዱ።'
59203,'We can see from those we read and others that illustrations are important to the writers and discourse.','ምስላታት፡ ንጸሓፍትን መደርትን እንበለመጠን ኣገደስቲ ምዃኖም ካብ’ዞም ዘንበብናዮምን ካልኦትን ክንርዳእ ንኽእል ኢና።'
21688,"'Then the angel of the LORD answered and said, O LORD of hosts, how long wilt thou not have mercy on Jerusalem and on the cities of Judah, against which thou hast had indignation these threescore and ten years?'",'ሽዑ እቲ መልኣኽ እግዚኣብሄር፣ ዎ እግዚኣብሄር ጐይታ ሰራዊት፣ ነዘን በተን ሰብዓ ዓመት እተቘጣዕካየን የሩሳሌምን ከተማታት ይሁዳን ክሳዕ መኣዝ ኢኻ ዘይትምሕረን ኢሉ መለሰ።'
38580,"'Numbers 1 to 6 should not be recited for vertical and horizontal groups, as are Seeduco.'",'ካብ 1 ክሳብ 6 ዘለዉ ቍጽሪታት ንትኹልን ንጋድምን ልክዕ ከም ሰዱኮ ክድገሙ የብሎምን።'
44059,"'June 13, 2018 - pp. 7 Notice must also be written because of taking it.'",'13 ሰነ 2018 - ገጽ 7 ኖት’ውን ስለ ምውሳድ ክጸሓፍ የብሉን።'
26565,'Therefore we conclude that a man is justified by faith without the deeds of the law.','ስለዚ ኸኣ ሰብ ብዘይግብሪ ሕጊ ብእምነት ከም ዝጽጸድቕ፡ ንብል ኣሎና። 29-'
6355,"'And Judah went against the Canaanites that dwelt in Hebron: (now the name of Hebron before was Kirjatharba:) and they slew Sheshai, and Ahiman, and Talmai.'",'ይሁዳ ድማ ናብቶም ኣብ ኬብሮን ዚነብሩ ኸነኣናውያን ከደ፡ ስም ኬብሮን ቀደም ቂርያትኣርባ ነበረ ። ንሽሻይን ንኣሒማንን ንታልማይን ወቕዕዎም።'
91887,'An elder was then called to an official divorce.','ብድሕሪ’ዚ ድማ፡ ሽማግለ ተጸዊዖም ወግዓዊ ፍትሕ ተኻዪዱ።'
17805,"'Wherefore art thou red in thine apparel, and thy garments like him that treadeth in the winefat?'",'ስለምንታይ ክዳንካ ቔሔ ስለምንታይከ ኣልባስካ ነቲ ናይ ርጋጽ ዘቢብ መሰለ 3-'
54537,"'When life gets worse, you send you things that disturb you.'",'ህይወት ዝያዳ ምርባሽካ ምስ ረኣየት’ያ ዝርብሹኻ ነገራት ትልእከልካ።'
95332,"'However, if we want to destroy the habits that we want to change first, we must introduce new ones.'",'ነቶም ናይ ቅድም ክንቅይሮም እንደልዮም ልማዳት ከነጥፍእ ምስ እንደሊ ግን ናይ ግድን ሓደስቲ ከነተኣታቱ ይግባእ።'
90987,'The Leipzig symphony Orchestra - Germany - is remembered for performing at the Eritrea 's Silver Jubilee Independence Day celebrations.','ጉጅለ ሙዚቃ ሲምፎኒ ላይፕዚግ - ጀርመን፡ ኣብ ጽምብል ብሩራዊ ኢዮቤልዩ ናጽነት ኤርትራ ምርኢት ኣቕሪባ ምንባራ ዝዝከር'ዩ።'
67093,"'In other games, Tottenham will travel to Vitaly Stadium to play for Bournemouth.'",'ኣብ ካልእ ጸወታታት፡ ቶተንሃም ናብ ቪታሊትይ ስታድዩም ተጓዒዛ ምስ ቦርንማውዝ ክትጻወት እያ።'
38582,'• Spanish legend Juan Mata has said that he wants to leave the United States and go to Camp Nou.','• ስጳኛዊ ኽዋን ማታ ካብ ዩናይትድ ወጺኡ ናብ ካም ኑ ክኸይድ ከም ዝደሊ ሓቢሩ።'
73893,'Then God will take this young girl out of your heart and out of your heart.','ብድሕሪኡ ኣምላኽ ነዛ ጓል እዚኣ ካብ ልብኻ ብንቁር ኣቢሉ ከውጽኣልካ’ዩ።'
23156,"'And the apostles gathered themselves together unto Jesus, and told him all things, both what they had done, and what they had taught.'",'እቶም ሃዋርያት ድማ ናብ የሱስ ተኣከቡ፡ ዝገበርዎን ዝመሃርዎን ከኣ ኣዛረብዎ።'
68949,'We can make our mind over and over.','ንኣእምሮና ብዝሓለፉ ኵነታት ከም ዝቃነ ክንገብሮ ንኽእል ኢና።'
34818,'Let them know that the PM will see his case and decide where you are not.','እንተዘይቀሪባ ኣብ ዘየለኻሉ ቤ/ፍ ጉዳዩ ርእዩ ከም ዝውስን ነፍልጥ።'
54264,"'Mix garlic together on a plate, after which.'",'ጻዕዳ ሽጉርትን ብሓንሳብ ኣብ ሸሓኒ ንሓዋውሶ፣ ብድሕሪኡ።'
24800,"'The Father loveth the Son, and hath given all things into his hand.'",'ኣቦ ንወዱ የፍቅሮ እዩ እሞ ኵሉ ኣብ ኢዱ ሃቦ።'
45453,"'I asked you that I was a female salesman, but you are right!"" Chat was simply closed about a child.'",'“ኣነስ ዕድመ ጓለንስተይቲ ከያዳይ እዩ ኢለ እየ ሓቲተኪ እምበር ሓቅኺ!” ዕላል ብዛዕባ ውላድ ብሓጺሩ ተዓጽወ።'
20949,"'And I will betroth thee unto me for ever; yea, I will betroth thee unto me in righteousness, and in judgment, and in lovingkindness, and in mercies.'",'ንዘለኣለም ንኣይ ክሕጸየኪ እየ፣ ብጽድቅን ብፍርድን ብሳህልን ብምሕረትን ንኣይ ክሕጸየኪ እየ።'
47290,'He was also shocked when he sent a hand and took care of the leg from the child 's belly.','ኢዱ ሰዲዱ ነቲ እግሪ ካብ ከብዲ ሕርይቲ ክኣልዮ ኸሎ’ውን ተሰናቢዱ ነበረ።'
46119,"'I 've noticed that many people get sick from diarrhea, ""says raisin.'",'ብዙሓት ሰባት ውጽኣት ክሓሙ ኣስተብሂለ ኣለኹ፡” በለት ዘቢብ።'
69431,'Stream and drop and spread through the masses.','ውሕጅ ክበዝሕን ክውሕድን በብዝሓለፎ ኲሕሊ ተበስር።'
22654,"'And no man was able to answer him a word, neither durst any man from that day forth ask him any more questions.'",'ሓደ እኳ ቓል ኪመልሰሉ ኣይከኣለን። ካብታ መዓልቲ እቲኣ ከኣ ሓደ እኳ ኺሐቶ ደፊሩ ብሕም ዝበለ የልቦን።'
43063,'He was eventually also unarmed and had been sleeping at York airport for three days.','ኣብ መወዳእታ እውን ብዘይገዛ ስለ ዝተረፈ ንሰለስተ መዓልታት ኣብ ኒዮርክ መዓርፎ ኣውቶቡስ ደቂሱ’ዩ።'
14424,"'They have prepared a net for my steps; my soul is bowed down: they have digged a pit before me, into the midst whereof they are fallen themselves. Selah.'",'ንስጕምተይ መጻወድያ ኣጻውደለይ፣ ነፍሰይ ጐበጠት፣ ኣብ ቅድመይ ጕድጓድ ኰዐቱ፣ ኣብኡውን ወደቑ።'
54084,"'But when you have less blood, you can use the integrity pin for a full day.'",'ውሑድ ደም ኣብ ዝፈሰኪ እዋን ግና፡ ነቲ መንዲል ንጽህና ንሓደ መዓልቲ ምሉእ ክትጥቀምሉ ይከኣል እዩ።'
28177,"'Without natural affection, trucebreakers, false accusers, incontinent, fierce, despisers of those that are good,'",'ፍቕሪ ንስድራ ቤቶም እኳ ዜብሎም፡ ተቐየምቲ፡ ሓመይቲ፡ ቀለልቲ፡ ጨካናት፡ ሰናይ ዘይፈትዉ፡'
55374,"'It 's all right, it 's too late to be able to harass..."" The power of her speech is so cold that her voice sank.'",'“ኩሉ እንድዩ ቅጅል እናበለኒ፡ ምሽ ኣለካ ምኽኣል ይስእን…” ሓይሊ ዘረብኣ ዝሒሉ፡ ድምጻ ኣትሓተት።'
85242,"'Their eating, in turn, gave us a big impetus.'",'እቲ ናታቶም ምብላዕ ከኣ ብግዲኡ ንዓና ዓቢ ድርኺት ይህበና ነይሩ።'
57217,"'Her only husband is Inter Milan,"" Mourinho continues.'",'ሞሪኖ ቀጺሉ “እታ እንኮ ሰብኣያ ንዓይ ዘተከኣላ ከለብ፡ ኢንተር ሚላን እያ።'
3022,"'Or if there be any flesh, in the skin whereof there is a hot burning, and the quick flesh that burneth have a white bright spot, somewhat reddish, or white;'",'ወይ እቲ ስጋ ኣብ ቈርበቱ ንዳድ ሓዊ እንተለዎ፡ እሞ ኣብቲ ንዳድ ሓዊ ቅይሕ ዝበለ ጻዕዳ ወይ ጻዕዳ ብሩህ ብሮት እንተ ዀነ።'
84936,'Not only are they ancient but they also live in communities of creation and origin.','ምስላታት ጥንታውያን ጥራይ ዘይኰኑ ኣብ ጕዕዞ ህይወት ሕብረተ-ሰብ እናተፈጥሩን እናመንጨዉን ዝነብሩ እዮም።'
89006,'Another phenomenon that excludes workers is replacing human work with machines.','እቲ ኻልእ ንሰራሕተኛ ዘግልል ተርእዮ ድማ ምትካእ ዕዮ ሰብ ብማሽናት’ዩ።'
24991,"'Howbeit we know this man whence he is: but when Christ cometh, no man knoweth whence he is.'",'ግናኸ እዚ ካበይ ምዃኑ ንፈልጦ ኢና፡ ክርስቶስ ኪመጽእ ከሎ ግና፡ ካበይ ምዃኑ ዚፈልጥ የልቦን፡ በሉ።'
38068,'The depressed or suicidal person participates in a funeral as an actor himself.','እቲ ጭኑቕ ወይ ሓሳብ ርእሰ-ቅትለት ዝመላለሶ ሰብ ባዕሉ ተዋሳኣይ ኣብ ዝዀነሉ ቀብሪ ይሳተፍ።'
46701,'5. Refusing to comply with a payment made on the basis of a contractual agreement would end the security.','5. ዋሕስ ብመሰረት ውዕሉ ክፍጽሞ ንዝደለየ ክፍሊት ኣዋዲ ምቕባል እንተኣብዩዎ ውሕስነት የቋርጽ።'
20322,"'And behold a wall on the outside of the house round about, and in the man's hand a measuring reed of six cubits long by the cubit and an hand breadth: so he measured the breadth of the building, one reed; and the height, one reed.'",'እንሆ ኸኣ፣ ነታ ቤት ብወጻኢ መንደቕ ከቢብዋ ነበረ። እቲ ሰብኣይ ኣብ ኢዱ ሒዝዋ ዝነበረ መኣመቲት ሻምብቆ ኸኣ ምንዋሓ ሹድሽተ እመት እያ። እተን እመት ድማ ኤእመትን ስድርን እየን። ንሱ ወርዲ እቲ መንደቕ ኣመተ፣ ሓንቲ ሻምብቆ ዀነ፣ ቍመቱውን ሓንቲ ሻብምቆ።'
90385,'I did not see Taseera as a problem because of their cooperation with me.','ኣሃዶይ ብዝገብሩለይ ዝነበሩ ምትሕብባር ንታሴራ ከም ሽግር ኣይርኣኽዎን።'
55567,'8. College has the right to cancel an auction either in part or in full if there is a better alternative.','8. ኮለጅ ዝሓሸ ኣማራጺ እንተረኺቡ ንጨረታ ብከፊል ወይ ብሙሉኡ ክስርዝ መሰሉ ዝተሓለወ እዩ።'
19083,"'As God overthrew Sodom and Gomorrah and the neighbour cities thereof, saith the LORD; so shall no man abide there, neither shall any son of man dwell therein.'",'ከምቲ እግዚኣብሄር ንሶዶምን ጎሞራን ነተን ጐረባብተንን ዝገላበጠን፡ ከምኡ ኣብኣ ሰብ ኣይኪነብርን፡ ኣብኣውን ውሉድ ሰብ ሓደ እኳ ኣይኪሰፍርን እዩ፡ ይብል እግዚኣብሄር።'
42350,"'He said: ""He didn 't know the name, but he wouldn 't taste like a bottle of water for a baby who was so thirsty.'",'” ንእለቱ ጎማ ናይ በረኪና ከፊቱ ከም ማይ ጸሚኡ ዝወዓለ ህጻን ብጣምጣም ክሰትዮ መቐረት’ቲ ስሚ ኣይተፈለጦን።'
45171,'Wolfgang and Mozart 's Daniel taste is Wolfgang Mozart.','ዎልፍጋን ሞዛርት ዳንኤል ጠዓመ ዎልፍጋን ሞዛርት ይብሃል።'
70667,"'His mind is not standing in one place, ""- Isaac Asimov Diana - Tekle B. Red Sea.'",'ኣእምሮኡ ኣብ ሓደ ደው ዝብል ዘይምዃኑ’ዩ፣” - ኣይዛክ ኣሲሞቭ ዲያና - ተኽለ ቤ/ት ቀይሕ-ባሕሪ ደቂቕ።'
61400,'It is said that there is ongoing killings in the country.','ስለ’ዚ ኣብታ ሃገር ቀጻሊ ቅትለት ይረአ ምህላዉ ይንገር።'
15370,"'He spake unto them in the cloudy pillar: they kept his testimonies, and the ordinance that he gave them.'",'ነፍሰየ፣ እግዚኣብሄር ሰናይ ገይሩልኪ እዩ እሞ፣ ናብ ዕረፍትኺ ተመለሲ።'
70773,'We have a good relationship with a government employee who has a year old.','ምስ ሓደ ናይ መንግስቲ ሰራሕተኛ፡ ሓደ ዓመት ዝገበረ ጽቡቕ ርክብ ኣለና።'
91688,"'I want to say to you,"" You 'll be right again so that you can have a safe and happy life. '",'ቅሱንን ሕጉስን ህይወት ከተሕልፍ መታን ሕጂ’ውን ደጊመ ቅኑዕ ኩን’የ ክብለካ ዝደሊ፡” በለ።'
60427,"'As a result, countries are at risk of disintegration.'",'በዚ ምኽንያት ድማ እተን ሃገራት ሓደጋ ምብትታን ኣንጸላልይወን ይርከብ።'
78786,'We can do our job for various reasons.','ብዝተፈላለየ ምኽንያት ስራሕና ከነወንዝፍ ንኽእል ኢና።'
32320,'And they set plans to look out for the hills and set out for the tourism cycle.','ምእንቲ ጎቦታት ክርእዩ ከኣ መደባት ሰሪዖም ንቱሪዝማዊ ዑደት ይነቕሉ።'
65810,'The internet was supported by Quantitative technology.','እቲ መስመር ኢንተርነት ብ‘ኳንቱም ቴክኖሎጂ’ ዝተደገፈ ነይሩ።'
